online_order,book_table,votes,location,rest_type,cost
1,0,257,81,13,500
1,0,138,15,20,1500
1,0,367,65,20,800
1,0,132,8,30,180
1,1,1377,49,37,2100
1,0,185,73,20,400
1,0,233,48,2,300
1,0,872,48,62,400
1,1,476,15,20,1700
1,0,210,15,20,400
1,0,62,73,9,150
1,1,2938,12,20,1000
1,1,2245,48,39,3000
1,0,106,65,62,200
1,1,1258,76,21,1700
0,0,46,61,20,1000
1,0,33,78,62,200
1,0,114,49,20,1000
1,0,48,78,62,300
1,0,147,15,62,600
1,1,94,8,21,1300
1,0,911,78,20,2000
0,0,1749,12,46,1300
1,0,207,76,20,650
1,0,227,12,20,950
1,0,54,26,62,200
1,0,48,12,30,300
0,0,256,20,20,700
0,0,803,65,20,800
1,0,59,14,69,300
0,0,56,81,62,400
1,0,207,15,20,600
0,0,124,12,12,500
1,1,2290,76,21,1400
1,0,186,14,62,400
1,0,162,15,20,700
1,0,54,20,30,300
1,0,88,65,35,400
1,0,84,73,20,500
1,0,171,20,62,600
1,0,129,20,20,700
1,0,65,8,63,250
1,0,241,4,62,200
1,0,134,81,20,700
1,0,57,8,20,1500
1,0,745,15,13,750
1,0,335,12,20,800
1,0,67,49,30,900
1,0,119,66,13,700
1,1,2180,8,27,2000
1,1,1854,48,20,1500
1,0,1136,8,20,1500
1,0,488,12,13,700
0,1,105,65,57,1000
1,0,118,66,20,500
1,0,50,8,62,350
1,1,457,15,20,1000
1,1,986,78,21,1000
1,1,940,12,21,1000
1,0,68,12,30,250
1,0,122,20,20,1000
1,1,82,8,20,700
1,1,502,76,5,1900
0,0,32,14,20,800
1,0,141,30,20,550
1,1,1943,49,20,2100
1,0,52,12,20,600
0,0,405,15,20,750
1,1,861,12,20,1400
1,1,302,66,20,1000
1,1,354,66,20,1200
1,0,161,81,13,300
1,0,82,65,30,350
1,0,34,15,30,300
1,0,1222,8,4,2000
1,0,69,48,62,300
1,0,121,49,14,500
1,0,140,12,62,400
1,1,774,78,21,1200
1,1,972,12,13,750
1,0,263,49,13,700
1,0,66,78,13,800
1,1,232,49,5,2000
1,1,875,49,20,1800
1,1,219,76,20,850
1,1,3152,49,20,1500
1,0,189,45,62,200
1,0,123,65,13,600
0,0,74,65,13,400
1,0,281,8,20,800
1,0,111,78,62,300
0,0,99,78,13,600
1,0,860,78,20,1800
1,1,380,15,20,850
1,1,91,15,20,1800
1,1,81,78,20,800
0,0,210,65,20,500
1,1,409,49,20,1000
1,0,50,51,20,750
1,1,203,66,20,1200
1,0,74,8,13,650
1,0,232,49,62,700
1,0,466,78,16,800
0,0,41,65,62,100
0,0,104,8,13,800
1,0,292,43,62,600
1,1,725,66,20,1000
1,0,97,27,16,650
1,0,1114,41,29,500
0,1,2741,8,5,1300
1,0,111,74,20,700
1,0,110,43,72,400
0,0,35,4,62,200
1,0,119,66,20,1000
0,0,544,12,20,800
0,0,163,76,62,300
1,0,79,65,62,500
1,1,3498,48,61,1700
1,0,169,73,62,250
0,1,2055,48,21,1200
1,0,38,78,20,400
0,0,1546,48,57,1200
0,0,235,47,5,1000
1,0,86,61,5,1500
1,1,1055,48,20,1600
0,0,1364,66,20,700
0,1,1343,48,21,2100
1,1,525,73,20,800
0,0,3599,76,13,900
1,1,726,49,22,1700
0,1,537,73,20,1400
0,0,493,61,20,600
0,0,366,66,62,400
0,0,167,78,13,750
0,0,85,12,62,500
0,0,797,12,16,900
0,0,1469,49,33,450
0,0,184,12,30,500
1,0,101,76,62,150
1,0,47,85,20,450
0,0,157,48,20,600
0,0,57,14,72,1200
0,0,619,8,13,500
0,0,77,49,62,500
0,0,102,66,20,550
0,0,54,15,62,400
0,0,82,51,20,450
0,0,96,12,62,500
0,0,62,15,62,200
0,0,135,76,20,800
1,0,1135,27,13,800
0,0,108,49,20,800
0,0,145,66,22,1000
0,0,122,8,20,500
0,1,158,15,20,1100
0,0,222,76,30,200
0,1,279,76,21,800
0,0,42,8,20,500
0,0,46,73,20,550
0,0,399,74,62,300
0,0,8,8,62,450
0,0,10,49,62,350
0,0,27,49,62,300
0,0,53,12,62,250
1,0,159,27,20,1300
0,0,121,66,20,600
0,0,68,8,20,500
1,0,48,78,3,400
0,0,140,12,20,600
1,1,200,49,20,1600
1,1,189,74,21,1300
0,0,436,20,20,550
1,1,2859,65,22,800
0,1,497,65,54,2000
0,0,1916,65,30,400
1,0,88,65,35,400
0,0,100,65,30,150
1,0,638,65,30,400
1,0,49,65,29,500
1,0,113,65,30,500
1,0,82,65,30,350
0,0,51,65,30,600
1,1,525,73,20,800
0,1,1750,12,13,1000
1,0,1115,48,1,600
1,0,1087,8,66,550
0,0,236,66,30,1250
1,0,1749,8,30,400
0,0,526,48,1,1400
1,0,48,12,30,300
1,0,119,66,13,700
0,0,1469,49,33,450
1,0,69,48,62,300
0,0,184,12,30,500
1,1,302,66,20,1000
1,0,121,49,14,500
1,0,222,8,41,450
0,0,55,66,3,300
1,0,123,76,30,400
1,0,233,48,2,300
0,0,79,49,30,800
1,0,65,8,63,250
1,0,148,8,41,450
0,0,91,48,11,400
1,0,67,49,30,900
1,0,62,73,9,150
1,0,68,12,30,250
1,0,132,8,30,180
1,0,104,8,70,400
0,0,124,12,12,500
0,0,222,76,30,200
1,0,47,66,30,300
0,0,27,49,62,300
1,0,94,8,30,300
1,1,4841,15,59,1300
1,0,658,15,17,750
0,0,38,81,17,1100
0,0,225,14,62,300
0,1,126,78,20,2000
1,0,444,78,14,700
1,0,80,14,64,350
0,0,187,14,62,400
1,0,59,14,69,300
1,0,34,15,30,300
1,0,48,78,3,400
0,1,497,65,54,2000
0,0,4119,65,54,1500
0,0,1817,65,20,800
0,1,682,65,37,3500
0,1,2246,65,55,1700
1,1,2872,65,22,800
0,1,678,65,20,2000
1,0,2177,65,20,600
0,1,229,65,5,1200
1,1,866,65,20,1400
0,0,1195,65,20,550
0,1,484,65,46,3000
0,0,1015,65,20,500
0,0,79,65,13,400
0,1,620,65,37,3400
0,1,105,65,57,1000
0,0,803,65,20,800
0,1,275,65,38,4000
0,0,519,65,4,1000
0,1,312,65,37,2000
0,1,432,65,38,3500
1,0,363,65,20,1000
1,0,367,65,20,800
1,0,54,65,20,550
0,0,228,65,20,700
0,0,298,65,57,1000
0,1,94,65,46,2000
1,0,123,65,13,600
0,1,107,65,20,1900
1,0,135,65,12,250
0,0,210,65,20,500
0,0,48,65,20,600
1,0,67,65,62,300
1,0,106,65,62,200
1,0,79,65,62,500
1,0,458,65,62,400
1,0,253,65,62,500
0,0,41,65,62,100
1,0,113,65,30,500
0,1,4614,49,46,1700
0,1,2219,66,20,1800
1,1,4752,12,20,1500
1,1,3152,49,20,1500
0,1,3140,48,46,2500
0,1,8419,8,61,2000
0,1,895,48,37,3000
0,1,2143,48,37,2200
1,1,2245,48,39,3000
0,1,2372,49,37,2800
0,0,1364,66,20,700
0,0,1610,8,21,1500
0,0,2295,12,13,1100
1,1,1943,49,20,2100
0,1,403,8,54,1500
0,0,2435,48,25,1500
1,1,2180,8,27,2000
0,0,988,49,37,3000
0,1,5290,76,21,2500
1,1,1258,76,21,1700
1,0,7584,12,46,1500
0,1,2055,48,21,1200
1,1,1142,12,21,1200
1,1,3727,48,23,1300
0,1,1095,66,20,1500
0,0,650,76,60,1300
0,1,1343,48,21,2100
1,1,2747,49,13,1200
0,1,2051,27,20,1600
1,1,525,73,20,800
1,1,3498,48,61,1700
1,0,2521,48,20,1600
0,1,193,12,20,1000
0,1,772,48,40,3000
0,1,1472,49,60,1500
1,1,2053,49,20,1500
0,0,2332,76,20,700
0,0,1051,48,46,1500
0,1,611,27,21,2500
1,1,2938,12,20,1000
1,1,1377,49,37,2100
1,1,502,76,5,1900
0,1,1211,8,20,1100
0,1,2741,8,5,1300
1,1,1431,12,21,1700
0,1,1439,48,37,2200
1,1,772,48,20,1400
1,1,1854,48,20,1500
0,0,3599,76,13,900
1,1,726,49,22,1700
0,0,1749,12,46,1300
0,1,1750,12,13,1000
0,1,152,48,21,1000
0,0,2652,12,13,600
0,1,689,66,37,2500
0,1,537,73,20,1400
1,0,376,49,70,200
0,1,314,49,20,1500
0,1,578,48,37,4000
1,0,2162,8,20,750
0,1,263,8,57,1500
0,0,698,49,37,3000
0,1,54,49,20,1500
0,1,341,48,21,1000
0,0,2282,12,5,1100
1,0,787,12,20,650
0,1,301,76,5,1200
0,1,568,49,22,2500
0,0,469,48,25,1500
0,1,2080,48,20,1500
0,1,198,49,37,2000
0,1,226,49,60,1000
1,1,2290,76,21,1400
0,0,699,48,20,1500
0,0,1354,12,57,1100
1,1,512,48,21,1300
1,0,3581,12,13,650
1,1,972,12,13,750
1,1,219,76,20,850
1,1,875,49,20,1800
1,1,940,12,21,1000
1,0,57,8,20,1500
1,1,725,66,20,1000
0,1,136,66,20,1200
0,0,53,66,37,2000
1,1,861,12,20,1400
0,1,365,66,37,3500
1,1,82,8,20,700
1,1,415,8,5,1600
1,0,1136,8,20,1500
0,1,685,12,21,1200
0,0,4448,8,26,1200
0,1,551,49,26,1500
0,1,331,66,20,1200
0,1,237,66,37,4000
1,0,119,66,13,700
0,1,184,12,20,1300
1,1,354,66,20,1200
0,1,930,8,20,800
1,1,463,12,20,600
0,1,560,8,60,1100
0,0,952,8,57,1100
0,0,797,12,16,900
1,0,1222,8,4,2000
1,1,570,73,20,1200
1,0,167,66,21,1700
1,1,1055,48,20,1600
1,0,335,12,20,800
1,1,232,49,5,2000
0,1,457,49,37,3000
0,0,38,66,4,2000
0,0,1546,48,57,1200
1,0,114,49,20,1000
1,0,488,12,13,700
0,0,544,12,20,800
1,0,111,73,20,500
0,1,612,49,27,2800
0,1,185,48,21,1800
1,0,207,76,20,650
0,0,623,49,46,3000
0,1,305,73,13,750
1,0,97,27,16,650
0,1,338,49,21,1800
1,0,227,12,20,950
0,1,178,66,37,3000
1,0,1773,76,20,750
0,0,619,8,13,500
1,0,390,8,20,750
0,0,398,8,46,1500
1,1,302,66,20,1000
0,1,752,12,57,1100
1,0,121,49,14,500
0,0,190,76,4,600
1,0,281,8,20,800
1,1,203,66,20,1200
0,0,408,49,57,1000
1,0,131,8,20,700
0,0,703,76,62,300
1,0,159,27,20,1300
0,0,235,47,5,1000
1,0,84,73,20,500
1,1,200,49,20,1600
1,0,75,73,20,500
0,1,274,49,37,3000
0,1,98,48,14,1000
1,0,119,66,20,1000
1,1,60,76,62,400
0,0,102,66,20,550
0,0,105,48,19,1200
1,0,74,8,13,650
0,0,122,48,21,1200
0,0,255,27,20,1000
1,0,50,8,62,350
1,0,185,73,20,400
0,1,197,49,47,3000
0,1,73,73,4,1200
0,0,116,49,37,3000
0,0,166,8,62,400
1,0,70,12,10,500
0,0,56,48,21,1800
0,0,73,48,46,2500
0,0,132,8,20,650
0,0,135,76,20,800
0,0,171,49,37,2500
1,0,313,73,20,700
0,0,90,76,20,1400
1,0,1135,27,13,800
1,0,118,66,20,500
0,1,317,49,13,800
0,0,53,66,20,600
1,0,266,66,20,850
0,1,1025,8,20,700
1,0,262,73,20,500
0,0,108,49,20,800
0,0,145,66,22,1000
0,0,122,8,20,500
1,1,94,8,21,1300
0,1,264,49,21,1500
0,1,105,8,20,1000
0,0,57,76,20,700
0,0,67,66,20,500
0,1,165,66,37,3000
0,0,125,8,20,600
0,0,151,12,20,800
0,0,140,12,20,600
0,0,68,8,20,500
0,1,279,76,21,800
0,0,225,12,20,1200
0,0,42,8,20,500
0,0,46,73,20,550
1,1,197,76,20,800
0,0,119,27,21,800
0,0,52,66,20,1200
0,0,10,49,62,350
0,0,118,66,20,650
1,0,218,8,20,800
0,0,217,48,20,2000
1,0,263,49,13,700
1,0,52,12,20,600
0,0,82,49,37,2500
0,0,104,8,13,800
0,0,121,66,20,600
1,1,409,49,20,1000
1,0,1115,48,1,600
1,0,1087,8,66,550
1,0,872,48,62,400
0,0,181,66,62,250
1,0,232,49,62,700
0,0,366,66,62,400
0,0,85,12,62,500
0,0,1223,12,62,200
1,0,48,12,30,300
0,0,274,66,62,150
0,0,1469,49,33,450
1,1,121,12,62,300
1,0,288,76,62,500
0,0,109,66,62,300
1,0,161,76,62,300
1,0,101,76,62,150
0,0,90,27,62,300
1,0,201,8,62,450
0,0,77,49,62,500
0,0,55,66,3,300
1,0,790,66,62,400
1,0,113,73,62,250
1,0,121,49,62,400
1,0,65,8,63,250
0,0,58,48,62,350
0,0,343,8,62,300
1,0,56,76,62,400
1,0,119,49,62,500
0,0,96,12,62,500
1,0,125,8,43,400
0,0,76,49,62,200
0,0,64,8,62,500
1,0,64,12,62,400
1,0,165,12,62,350
1,0,169,73,62,250
0,0,60,12,62,250
1,0,93,8,62,300
0,0,163,76,62,300
0,0,8,8,62,450
1,0,91,8,41,600
1,1,4841,15,59,1300
0,1,166,78,37,2800
0,1,145,78,37,2500
0,1,1086,78,20,1600
1,1,637,15,20,1100
1,1,1648,15,20,1300
0,0,493,61,20,600
1,0,120,78,20,600
1,0,1106,78,20,1300
1,1,986,78,21,1000
1,0,658,15,17,750
0,0,38,81,17,1100
1,0,860,78,20,1800
0,1,83,78,37,3000
0,0,167,78,13,750
0,1,329,15,46,1300
1,1,476,15,20,1700
0,0,173,74,20,500
1,0,402,15,20,600
1,1,774,78,21,1200
1,1,864,15,22,1000
1,0,911,78,20,2000
1,0,745,15,13,750
0,1,57,78,37,3000
1,1,189,74,21,1300
1,0,180,78,20,750
1,0,182,14,20,800
0,1,126,78,20,2000
1,1,380,15,20,850
1,0,162,15,20,700
1,0,111,74,20,700
1,0,207,15,20,600
0,0,405,15,20,750
1,0,111,74,20,700
1,1,91,15,20,1800
0,0,225,14,62,300
0,1,110,61,20,1600
1,0,116,78,62,150
0,0,45,61,20,900
0,0,62,74,20,450
0,1,141,85,4,1000
0,0,109,15,62,400
0,0,82,51,20,450
1,0,59,14,69,300
0,0,205,51,62,150
0,1,64,4,4,2200
1,0,33,78,62,200
0,0,207,13,62,200
1,0,303,14,20,500
1,0,75,85,20,1000
0,1,100,78,46,2400
0,0,77,14,62,150
1,0,80,14,64,350
0,0,33,14,62,400
0,0,42,13,62,400
0,0,54,15,62,400
0,0,116,78,22,1000
0,0,99,78,13,600
1,0,157,85,20,450
0,1,158,15,20,1100
1,0,47,85,20,450
1,0,48,78,62,300
0,0,32,14,20,800
0,0,52,85,62,150
0,0,399,74,62,300
0,0,38,14,62,300
1,0,147,15,62,600
0,1,502,65,54,2000
0,1,4616,49,46,1700
0,1,409,8,54,1500
0,0,4048,65,54,1500
0,1,2240,65,55,1700
0,1,232,65,5,1200
0,1,479,65,46,3000
0,1,104,65,57,1000
0,0,521,65,4,1000
0,0,298,65,57,1000
0,0,95,65,46,2000
0,1,3140,48,46,2500
0,1,895,48,37,3000
1,1,2247,48,39,3000
0,0,1611,8,21,1500
1,1,2181,8,27,2000
0,0,2435,48,25,1500
0,1,5294,76,21,2500
1,1,1260,76,21,1700
0,1,2055,48,21,1200
1,1,3730,48,23,1300
0,0,651,76,60,1300
1,1,3498,48,61,1700
0,1,1476,49,60,1500
0,0,1052,48,46,1500
0,1,612,27,21,2500
1,1,504,76,5,1900
0,1,2749,8,5,1300
0,0,1749,12,46,1300
0,1,152,48,21,1000
0,1,265,8,57,1500
0,0,2286,12,5,1100
0,1,301,76,5,1200
0,1,228,49,60,1000
1,1,2292,76,21,1400
0,0,1359,12,57,1100
1,1,941,12,21,1000
1,1,416,8,5,1600
0,1,685,12,21,1200
0,0,2034,73,26,1200
0,1,551,49,26,1500
0,1,559,8,60,1100
0,0,952,8,57,1100
1,0,1221,8,4,2000
0,0,38,66,4,2000
0,0,1546,48,57,1200
0,1,612,49,27,2800
0,0,625,49,46,3000
0,0,402,8,46,1500
0,1,752,12,57,1100
0,0,190,76,4,600
0,0,409,49,57,1000
0,0,235,47,5,1000
0,1,196,49,47,3000
0,1,73,73,4,1200
0,0,73,48,46,2500
0,1,264,49,21,1500
1,1,4845,15,59,1300
0,1,329,15,46,1300
0,1,140,85,4,1000
0,1,64,4,4,2200
0,1,100,78,46,2400
1,1,1476,71,54,1500
0,1,282,6,20,2000
1,1,4139,71,21,1400
0,1,1018,71,20,1600
1,1,1060,71,20,1300
0,1,200,71,5,1800
0,0,1228,71,20,1100
1,1,733,71,20,1500
1,1,977,71,57,1500
1,0,774,71,20,500
0,0,197,71,20,700
0,1,52,71,46,1900
0,1,3056,6,20,1000
1,1,2232,6,5,1400
0,1,291,6,20,1500
1,0,468,6,20,1200
0,1,766,53,37,2500
1,1,406,6,4,1500
0,1,259,6,46,1500
1,1,1696,6,21,1100
1,1,37,6,20,1500
0,0,120,6,20,1000
0,0,95,6,20,700
0,0,155,6,20,800
1,0,591,71,33,500
1,0,901,71,62,600
1,0,160,71,13,800
1,0,66,71,17,600
1,0,138,71,13,500
1,0,34,71,13,200
1,0,44,71,13,600
1,0,510,71,13,800
1,0,109,6,13,400
1,0,136,6,3,600
0,0,47,6,13,500
1,1,348,6,13,1000
1,0,650,6,29,500
1,0,425,53,62,400
1,0,150,6,20,650
1,0,170,6,72,500
1,0,120,17,29,450
1,0,244,6,62,200
1,0,321,6,62,450
1,0,300,71,29,400
1,0,234,53,62,300
1,0,254,6,62,400
1,0,79,71,62,500
1,0,71,53,62,200
1,0,795,22,62,500
1,0,1246,6,20,500
1,0,163,6,69,400
1,0,103,22,62,400
1,0,184,22,62,400
1,0,52,71,62,600
1,0,90,6,62,300
1,0,167,6,72,600
1,0,323,22,12,250
1,0,71,53,62,400
1,0,856,71,29,650
1,0,393,71,62,450
1,0,710,6,20,600
1,0,137,71,20,400
1,0,266,6,20,950
1,0,365,71,29,650
1,0,78,6,2,500
1,0,101,6,62,200
1,0,88,71,30,400
1,0,63,6,62,200
1,0,229,71,29,600
1,0,112,71,62,350
1,0,90,71,29,600
1,0,468,6,20,1200
1,0,833,71,20,800
1,0,240,71,62,150
1,0,409,6,20,500
1,0,1324,71,5,1500
1,0,79,22,62,300
1,0,506,6,2,500
1,0,57,6,29,400
1,1,139,71,20,700
1,0,36,6,20,800
1,0,237,22,62,400
1,0,109,6,13,400
1,0,65,71,62,100
1,0,105,22,62,800
1,0,70,71,29,600
1,0,179,6,2,300
1,0,74,6,72,100
1,0,64,6,9,600
1,0,231,71,29,500
1,0,114,6,62,400
1,1,44,71,62,500
1,0,263,71,20,450
1,1,1073,22,21,1200
1,0,115,22,62,600
1,1,822,22,13,700
1,0,82,6,20,800
1,0,215,22,62,200
1,0,44,71,13,600
1,0,171,71,29,500
1,0,166,6,68,250
1,0,72,22,69,200
1,0,172,6,62,450
1,0,142,53,20,450
1,0,205,71,20,500
1,0,296,71,62,400
1,0,273,6,20,800
1,0,201,22,29,800
1,1,898,71,20,1400
1,0,77,6,17,600
1,0,57,71,62,300
1,0,262,6,62,500
0,0,134,6,62,200
1,0,49,6,62,400
1,0,100,71,62,250
1,0,47,6,30,900
1,0,97,71,62,300
1,0,86,6,62,200
1,0,36,71,29,500
1,0,150,71,62,750
1,0,573,22,13,600
0,0,281,71,70,400
1,0,1036,22,20,500
1,0,545,6,62,300
1,0,92,6,62,350
1,0,182,6,62,400
1,0,130,22,30,350
1,0,35,6,29,450
1,0,34,71,13,200
1,0,262,71,20,700
1,0,55,53,62,400
1,1,192,71,20,800
1,0,430,6,20,900
1,0,2192,6,20,750
1,0,172,22,29,400
1,0,136,6,3,600
1,0,833,53,20,700
1,0,137,75,71,650
1,0,179,71,20,1000
1,0,120,22,12,500
1,0,58,6,30,300
1,0,45,71,62,200
1,0,78,71,62,500
1,0,72,6,45,300
1,0,187,6,20,800
1,0,229,71,20,800
1,0,123,53,72,150
1,0,289,6,20,500
1,0,218,6,62,400
1,0,136,71,62,300
1,1,3859,22,22,600
1,0,97,71,29,300
1,0,53,71,29,600
1,0,918,6,20,750
1,0,83,71,0,300
1,0,138,71,13,500
0,0,88,71,62,400
1,0,132,53,20,750
1,0,200,6,62,450
1,0,191,22,20,400
1,1,206,71,20,800
1,0,434,71,29,450
1,0,273,71,0,750
1,0,51,71,20,600
1,1,1499,71,21,1300
1,0,61,22,62,400
1,1,4139,71,21,1400
1,1,1034,6,20,1200
1,0,240,6,20,800
1,1,1060,71,20,1300
1,1,16832,71,52,1600
1,1,1534,6,21,1800
1,0,774,71,20,500
1,0,103,22,30,450
1,0,176,53,62,400
1,1,165,6,20,600
1,0,311,22,20,600
1,1,1476,71,54,1500
1,0,489,22,16,700
1,0,901,71,62,600
1,0,446,22,13,800
0,1,1764,71,54,1500
1,0,373,6,20,600
1,0,51,6,62,250
1,1,3133,53,21,1500
1,0,672,22,20,800
1,0,411,22,20,850
1,0,162,71,20,500
1,0,588,6,20,1800
1,0,438,22,20,1000
1,1,1696,6,21,1100
1,0,591,71,33,500
1,1,491,71,20,900
1,1,733,71,20,1500
0,0,317,71,20,600
1,0,321,71,62,500
1,1,577,22,20,1000
0,1,142,71,20,1500
1,0,234,22,30,500
1,0,156,71,20,700
1,0,61,71,62,250
1,0,98,6,20,500
1,1,348,6,13,1000
1,0,116,71,20,700
1,0,117,71,20,550
0,0,1385,22,21,1100
0,0,248,6,20,1200
1,0,44,71,62,600
1,0,380,6,29,600
1,0,70,71,62,500
1,1,406,6,4,1500
1,1,345,53,20,1700
0,0,54,71,5,900
1,0,215,71,20,600
1,0,127,6,62,400
1,1,332,71,26,1200
1,0,251,71,20,800
1,0,1252,22,21,1400
1,1,2232,6,5,1400
1,0,160,71,13,800
1,0,242,71,62,300
1,0,48,6,45,400
1,1,7330,71,56,1400
1,0,858,6,26,1700
1,0,342,22,62,500
0,1,3056,6,20,1000
1,1,977,71,57,1500
0,1,120,71,20,1000
1,0,66,6,20,550
1,0,111,71,71,200
0,0,94,53,13,700
1,0,76,6,72,300
1,0,136,71,62,400
1,0,149,22,30,500
0,0,344,71,20,600
1,0,512,38,29,500
0,0,197,71,20,700
1,0,358,6,29,500
1,1,37,6,20,1500
1,0,106,6,62,500
0,0,38,71,20,500
1,0,36,71,29,400
1,0,510,71,13,800
0,0,179,71,30,300
0,0,51,71,72,400
1,0,436,38,29,500
0,0,68,71,62,250
0,0,41,71,20,600
0,0,110,71,20,800
1,1,228,53,20,750
1,0,354,71,29,500
1,0,81,6,62,300
1,0,105,22,20,700
1,0,30,22,29,500
0,0,223,6,20,400
0,0,90,6,30,200
0,0,132,6,20,800
0,0,43,6,62,500
0,0,95,6,20,700
0,0,338,6,20,450
0,0,63,6,29,150
0,0,155,6,20,800
0,0,59,6,20,550
1,0,117,71,72,600
0,0,41,71,20,550
0,0,134,71,62,300
1,0,111,6,30,600
0,0,123,22,62,300
1,0,92,22,30,100
0,0,40,22,62,150
0,0,373,6,20,600
0,0,39,6,41,330
0,0,128,6,3,600
0,0,337,6,20,600
0,0,117,6,41,400
1,0,58,71,30,400
1,0,591,71,33,500
0,0,281,71,70,400
1,0,273,71,0,750
1,0,66,71,17,600
0,0,393,71,30,200
1,0,138,71,13,500
1,0,83,71,0,300
0,0,48,71,30,200
1,0,510,71,13,800
0,0,179,71,30,300
1,0,36,71,29,500
1,0,88,71,30,400
1,0,70,71,70,400
0,0,75,71,30,350
1,0,106,71,11,400
1,0,96,71,0,500
1,0,506,6,2,500
1,0,179,6,2,300
0,0,90,6,30,200
1,0,1246,6,20,500
1,0,166,6,68,250
1,0,78,6,2,500
1,0,111,6,30,600
0,0,128,6,3,600
1,0,47,6,30,900
1,0,72,6,45,300
1,1,4139,71,21,1400
0,1,1764,71,54,1500
1,1,1476,71,54,1500
1,1,16832,71,52,1600
1,1,7330,71,56,1400
1,0,1324,71,5,1500
0,1,1558,71,57,1900
0,1,1018,71,20,1600
0,1,2878,71,56,1400
1,1,1499,71,21,1300
1,1,1060,71,20,1300
0,1,200,71,5,1800
1,1,898,71,20,1400
0,0,317,71,20,600
0,0,1228,71,20,1100
1,1,733,71,20,1500
1,1,977,71,57,1500
0,1,142,71,20,1500
0,1,249,71,37,2000
1,0,901,71,62,600
1,1,139,71,20,700
1,0,262,71,20,700
1,0,229,71,20,800
1,0,160,71,13,800
1,0,774,71,20,500
0,0,252,71,62,500
1,0,355,71,20,850
1,0,833,71,20,800
1,1,332,71,26,1200
1,1,491,71,20,900
1,0,116,71,20,700
1,1,206,71,20,800
0,1,120,71,20,1000
1,0,51,71,20,600
1,0,251,71,20,800
0,0,344,71,20,600
0,0,197,71,20,700
1,0,137,71,20,400
1,0,34,71,13,200
1,1,192,71,20,800
0,0,54,71,5,900
1,0,215,71,20,600
1,0,44,71,13,600
1,0,510,71,13,800
1,0,156,71,20,700
1,0,162,71,20,500
1,0,70,71,70,400
1,0,179,71,20,1000
0,0,115,71,20,1200
0,1,52,71,46,1900
1,0,117,71,20,550
0,0,38,71,20,500
0,0,41,71,20,550
0,0,41,71,20,600
1,0,205,71,20,500
1,0,263,71,20,450
0,0,110,71,20,800
1,0,57,71,62,300
1,0,240,71,62,150
1,1,44,71,62,500
1,0,79,71,62,500
0,0,88,71,62,400
1,0,393,71,62,450
0,0,393,71,30,200
1,0,52,71,62,600
1,0,65,71,62,100
1,0,100,71,62,250
1,0,136,71,62,300
1,0,332,71,62,400
1,0,70,71,62,500
1,0,61,71,62,250
1,0,242,71,62,300
0,0,193,71,62,200
1,0,112,71,62,350
1,0,296,71,62,400
1,0,88,71,30,400
1,0,78,71,62,500
0,0,68,71,62,250
1,0,44,71,62,600
1,0,97,71,62,300
1,0,321,71,62,500
1,0,136,71,62,400
1,0,150,71,62,750
1,0,175,71,62,300
0,0,134,71,62,300
0,1,3056,6,20,1000
1,0,588,6,20,1800
1,0,858,6,26,1700
1,1,1534,6,21,1800
1,1,2232,6,5,1400
0,1,291,6,20,1500
1,0,918,6,20,750
1,1,1034,6,20,1200
0,0,330,6,20,800
0,1,282,6,20,2000
1,0,468,6,20,1200
1,0,266,6,20,950
0,1,515,53,37,2000
1,0,64,6,9,600
0,1,766,53,37,2500
0,0,223,6,20,400
0,0,233,6,20,700
1,0,710,6,20,600
1,0,2192,6,20,750
1,1,406,6,4,1500
0,1,259,6,46,1500
1,1,1696,6,21,1100
0,0,248,6,20,1200
0,0,373,6,20,600
1,0,430,6,20,900
1,0,109,6,13,400
1,0,289,6,20,500
1,0,150,6,20,650
1,0,1246,6,20,500
1,1,37,6,20,1500
1,0,187,6,20,800
0,1,109,6,21,1800
1,0,172,6,62,450
0,1,712,6,27,1400
1,1,165,6,20,600
1,0,106,6,62,500
1,0,125,6,62,200
1,0,82,6,20,800
1,0,90,6,62,300
1,0,394,6,62,500
1,0,545,6,62,300
1,0,66,6,20,550
1,0,218,6,62,400
1,0,36,6,20,800
1,0,98,6,20,500
1,0,63,6,62,200
0,0,120,6,20,1000
1,0,127,6,62,400
1,0,166,6,68,250
1,0,78,6,2,500
1,0,81,6,62,300
1,0,254,6,62,400
0,0,337,6,20,600
0,1,125,53,46,2500
1,0,101,6,62,200
1,0,262,6,62,500
1,0,200,6,62,450
0,0,132,6,20,800
1,0,92,6,62,350
0,0,134,6,62,200
0,0,95,6,20,700
0,0,39,6,41,330
1,0,86,6,62,200
1,0,49,6,62,400
0,0,128,6,3,600
1,0,51,6,62,250
1,0,48,6,45,400
1,0,244,6,62,200
0,0,47,6,13,500
0,0,338,6,20,450
0,0,43,6,62,500
1,0,182,6,62,400
0,0,155,6,20,800
0,0,59,6,20,550
0,0,117,6,41,400
0,0,270,6,20,400
1,0,373,6,20,600
1,1,348,6,13,1000
1,0,321,6,62,450
1,0,114,6,62,400
1,0,240,6,20,800
0,1,1764,71,54,1500
1,1,2232,6,5,1400
0,1,2878,71,56,1400
1,1,16832,71,52,1600
1,1,7330,71,56,1400
1,0,1324,71,5,1500
0,1,1558,71,57,1900
1,1,1476,71,54,1500
1,1,1499,71,21,1300
1,1,977,71,57,1500
1,1,332,71,26,1200
